581129008|D-QU|102|800|WHBHI|1000|DI0|120|001|1100301||||||
581128006|D-QU|102|45|WHBHI|1000|DI0|120|001|1100302||||||
581128018|D-QU|102|56|WHBHI|1000|DI0|120|001|1100303||||||
581128012|D-QU|102|180|WHBHI|1000|DI0|120|001|1100401||||||
581128032|D-QU|102|300|WHBHI|1000|DI0|120|001|1100402||||||
581128024|D-QU|102|200|WHBHI|1000|DI0|120|001|1100403||||||
581128010|D-QU|102|500|WHBHI|1000|DI0|120|001|1100501||||||
581128022|D-QU|102|200|WHBHI|1000|DI0|120|001|1100502||||||
581128032|D-QU|102|50|WHBHI|1000|DI0|120|001|1100503||||||
581132022|D-QU|102|190|WHBHI|1000|DI0|120|001|1100601||||||
057486320|D-QU|101|9|WHBHI|1000|DI0|120|001|1110100||||||
05771080|D-QU|101|478|WHBHI|1000|DI0|120|001|1110200||||||
057486180|D-QU|102|9|WHBHI|1000|DI0|120|001|1110301||||||
057710320|D-QU|102|71|WHBHI|1000|DI0|120|001|1110302||||||
057710120|D-QU|102|100|WHBHI|1000|DI0|120|001|1110303||||||
057486180|D-QU|102|14|WHBHI|1000|DI0|120|001|1110401||||||
057486180|D-QU|102|14|WHBHI|1000|DI0|120|001|1110402||||||
057486180|D-QU|102|14|WHBHI|1000|DI0|120|001|1110403||||||
057486120|D-QU|102|6|WHBHI|1000|DI0|120|001|1110501||||||
057486120|D-QU|102|3|WHBHI|1000|DI0|120|001|1110502||||||
057486120|D-QU|102|6|WHBHI|1000|DI0|120|001|1110503||||||
580005040|D-QU|101|600|WHBHI|1000|DI0|120|001|1120100||||||
0580005060|D-QU|101|30|WHBHI|1000|DI0|120|001|1120200||||||
0581128012|D-QU|102|60|WHBHI|1000|DI0|120|001|1120301||||||
058012560|D-QU|102|50|WHBHI|1000|DI0|120|001|1120302||||||
0580007580|D-QU|102|400|WHBHI|1000|DI0|120|001|1120303||||||
0580007580|D-QU|102|60|WHBHI|1000|DI0|120|001|1120401||||||
0580005080|D-QU|102|40|WHBHI|1000|DI0|120|001|1120402||||||
058012580|D-QU|102|300|WHBHI|1000|DI0|120|001|1120403||||||
0581128018|D-QU|102|300|WHBHI|1000|DI0|120|001|1120501||||||
581128010|D-QU|102|300|WHBHI|1000|DI0|120|001|1120502||||||
581128008|D-QU|102|400|WHBHI|1000|DI0|120|001|1120503||||||
581128015|D-QU|102|30|WHBHI|1000|DI0|120|001|1120601||||||
581128018|D-QU|102|1000|WHBHI|1000|DI0|120|001|1120602||||||
053913250|D-QU|101|325|WHBHI|1000|DI0|120|001|1130100||||||
0539812|D-QU|101|300|WHBHI|1000|DI0|120|001|1130200||||||
05913045|D-QU|102|100|WHBHI|1000|DI0|120|001|1130301||||||
054222215|D-QU|102|100|WHBHI|1000|DI0|120|001|1130302||||||
053911627|D-QU|102|550|WHBHI|1000|DI0|120|001|1130303||||||
053912032|D-QU|102|350|WHBHI|1000|DI0|120|001|1130401||||||
053916080|D-QU|102|15|WHBHI|1000|DI0|120|001|1130402||||||
053916080|D-QU|102|180|WHBHI|1000|DI0|120|001|1130403||||||
581128008|D-QU|101|250|WHBHI|1000|DI0|120|001|1140100||||||
0580007540|D-QU|101|1|WHBHI|1000|DI0|120|001|1140200||||||
58012560|D-QU|102|25|WHBHI|1000|DI0|120|001|1140301||||||
58012560|D-QU|102|100|WHBHI|1000|DI0|120|001|1140302||||||
580007580|D-QU|102|20|WHBHI|1000|DI0|120|001|1140303||||||
58602125|D-QU|102|20|WHBHI|1000|DI0|120|001|1140401||||||
581128012|D-QU|102|2|WHBHI|1000|DI0|120|001|1140402||||||
581128012|D-QU|102|50|WHBHI|1000|DI0|120|001|1140403||||||
5794300516|D-QU|102|45|WHBHI|1000|DI0|120|001|1140501||||||
0580007560|D-QU|102|50|WHBHI|1000|DI0|120|001|1140502||||||
0580007560|D-QU|102|83|WHBHI|1000|DI0|120|001|1140503||||||
03681615|D-QU|102|750|WHBHI|1000|DI0|120|001|1140601||||||
058411220|D-QU|101|25|WHBHI|1000|DI0|120|001|1150100||||||
00890200|D-QU|101|36|WHBHI|1000|DI0|120|001|1150200||||||
53911222|D-QU|102|700|WHBHI|1000|DI0|120|001|1150301||||||
5391122|D-QU|102|90|WHBHI|1000|DI0|120|001|1150401||||||
5391016|D-QU|102|100|WHBHI|1000|DI0|120|001|1150402||||||
53917090|D-QU|102|50|WHBHI|1000|DI0|120|001|1150403||||||
